Wallet,Pending ORI,Pending JUMP,Formatted Pending ORI,Formatted Pending JUMP
0x146696eccCE33C48EcA914f75B44b7A138020a51,400842618.31438076,80168523.66287616,4.008426183143808e-10,8.016852366287616e-11
0x14786310DA605118e09b20079b1BaCF3e6bC499a,1741403440760163000,348280688152032640,1.741403440760163,0.3482806881520326
0x147f30567F30Bcfbf2F3971B1dd1623154fAe837,430610735430382700,86122147086076540,0.4306107354303827,0.08612214708607654
0x1489bF271Ac48719d2025aa59AF7375EEE2C7Ea6,250470219976163650,50094043995232730,0.25047021997616364,0.05009404399523273
0x148F475519717621dC21779F7fC77f965c01eF74,233451597226402120000,46690319445280420000,233.45159722640213,46.69031944528042
0x149a4720Fa69139B76B501Ae8e8d36465b973b48,400854944.31438076,80170988.86287615,4.0085494431438077e-10,8.017098886287615e-11
0x14a8981f3381ABAe6dF9691e277c2638A5558DBd,16316073453175431000,3263214690635086300,16.31607345317543,3.2632146906350865
0x14CA5CF7dC72f6c8f5eCA72c455E7879A3014aAA,632108651193815400000,126421730238763070000,632.1086511938154,126.42173023876308
0x14cF3a8CbD07EB6C02005586Df222bD613f53C6d,400833835.31438076,80166767.06287615,4.0083383531438077e-10,8.016676706287615e-11
0x14cF5A30506AB21f6BC31837591C0094BF63985a,10523813244479280000,2104762648895855900,10.523813244479278,2.1047626488958557
0x14ea48BFf25d1b9691362137DF431aD80C707c43,456335920342469250,91267184068493860,0.4563359203424692,0.09126718406849385
0x151DA893389DA660A178b0BffcAE1605ab64e56d,851284963470962300000,170256992694192470000,851.2849634709623,170.25699269419246
0x1535FFD08358BB7c730a47E1dD56bf72357B0098,230762679287187050000,46152535857437410000,230.76267928718704,46.15253585743741
0x156025cf77e726b821E580AD5CFac066D97fC320,590453340500849500,118090668100169900,0.5904533405008495,0.11809066810016991
0x158a24BC088b5CE0d6A001B225EAaF9DCbB6a445,146389364692181710000,29277872938436340000,146.38936469218172,29.277872938436342
0x15bAfe82C1dD46a593D43725AC9775A702f1E339,201140465983034300000,40228093196606860000,201.1404659830343,40.22809319660686
0x161A9e8E1f61F74eEC75CC4B40889Ec4Dbb2AEC9,400823638.31438076,80164727.66287616,4.0082363831438076e-10,8.016472766287616e-11
0x162AA2991c2c84EDC0D43077C8C166644428BB5e,394202170966885800000,78840434193377170000,394.2021709668858,78.84043419337716
0x163b56a38802d8210cBc6E099048D8327B137A7d,553019074267768.75,110603814853553.75,0.0005530190742677688,0.00011060381485355374
0x163edc94F8E5912e82408DA5455a9BC88c144CBC,5106424422565275000,1021284884513055000,5.106424422565275,1.0212848845130549
0x164079821E612a712c3e90A90D95cAf9A27c0cb7,400824520.31438076,80164904.06287615,4.008245203143808e-10,8.016490406287615e-11
0x165547F0f2302ed0b6e2f40E044803AAABa48269,400848172.31438076,80169634.46287616,4.0084817231438077e-10,8.016963446287616e-11
0x169bd01df806A84F8164AEAB5d6833Cc9979aFC6,6386488595377209000,1277297719075442000,6.38648859537721,1.277297719075442
0x169CccbBDd0Eb20a425724b41Ce2cb3ddc43ed27,1.0917093964838045e+23,2.183418792967609e+22,109170.93964838044,21834.18792967609
0x16ad57D3Df2B966496302D6A83E6226Bfee07F4f,8674824160305488000,1734964832061097500,8.674824160305487,1.7349648320610975
0x16Ae368082362efAFe8779DA2c4e780966a0f1C7,2.9988076918158194e+21,599761538363164000000,2998.8076918158195,599.7615383631639
0x16E606940CbB93ABB673af3d0eF82C02Fb0e4D68,394637008290185100000,78927401658037010000,394.63700829018507,78.92740165803701
0x17246079370D328e83520Dc09c11BF48f708922c,400825962.31438076,80165192.46287616,4.008259623143808e-10,8.016519246287615e-11
0x175631F8948F909bf82CDA52e731F522157c4f28,1093910794241440100,218782158848288030,1.09391079424144,0.21878215884828803
0x1766F02B5dB949b124B0e795F2535B29b3e73026,95772058591765150000,19154411718353030000,95.77205859176514,19.154411718353032
0x177012d6D4178A2cFeD820BB0B3567802fa159f3,400841651.31438076,80168330.26287615,4.008416513143808e-10,8.016833026287615e-11
0x17781D55eD217801e7434932CEe3a95BBf2CB2CE,210061072778641380,42012214555728270,0.2100610727786414,0.042012214555728275
0x17b400BA6eBD7616A68756F92F67a0F9888b7D0C,1.0984594531255963e+21,219691890625119260000,1098.4594531255964,219.69189062511924
0x17C1fb7A68Bfb8126297165622f01eBDbc33A76a,6404528500377223000,1280905700075444700,6.404528500377223,1.2809057000754447
0x17C6C6c7f775D3b94073112068836a6a8235BC1a,400854297.31438076,80170859.46287616,4.0085429731438075e-10,8.017085946287616e-11
0x17CB4b7E8fB928585B17Af8440B0B75749FC8A76,400842134.31438076,80168426.86287615,4.008421343143808e-10,8.016842686287615e-11
0x17CdbCE6828AF160787a6047413F3bDF3d00Cb1e,400833835.31438076,80166767.06287615,4.0083383531438077e-10,8.016676706287615e-11
0x184F44a581a3FDf67e834Cf2A0F193CbDd08A3b9,54189753481587474000,10837950696317495000,54.18975348158747,10.837950696317495
0x18622F74F06927CACA436B146c9D24DA57A514F5,1.0021847336354122e+21,200436946727082460000,1002.1847336354123,200.43694672708247
0x18b8e278458a09411Ac1Bbe628cC3561840c772F,4023369894757434400,804673978951486800,4.023369894757434,0.8046739789514868
0x18Be2f91F5582f1E60eAdb2A53Bc7C634994E358,432107175775012800,86421435155002560,0.4321071757750128,0.08642143515500256
0x18bee9b6cFDA11fc60C1A09b25adbF676f33aD3f,400824600.31438076,80164920.06287615,4.008246003143808e-10,8.016492006287615e-11
0x18c41DAc223d5f0170D1BadD4C34B4F2f3932d5a,1.677658953996836e+21,335531790799367200000,1677.658953996836,335.5317907993672
0x18d500F5c50027649289c2FaA0D4ad8f3a86e138,329673021801446400,65934604360289280,0.3296730218014464,0.06593460436028928
0x18e6b47DA55dd6cb5753d540D02E0094c07357E7,6.011424516907458e+21,1.2022849033814918e+21,6011.424516907458,1202.2849033814919
0x18e83C946cF71ddc16395bE63C9F7488f2614816,407115455601967200,81423091120393440,0.4071154556019672,0.08142309112039343
0x1933a5F0d7115E64615bC3635004019Ff8272794,53194215123008290000,10638843024601657000,53.19421512300829,10.638843024601657
0x196b344300099EDaA880D0577D6b296Da770307E,400841007.31438076,80168201.46287616,4.0084100731438075e-10,8.016820146287615e-11
0x19761Ca09d0606B6C056431C9f966a9aC0923eb0,84509840022524360000,16901968004504873000,84.50984002252436,16.901968004504873
0x1996a13C0380D4215749273658795415CC458C9F,400825882.31438076,80165176.46287616,4.008258823143808e-10,8.016517646287616e-11
0x199AF4c3389beDB629314b7C9fe54bcbCed1B190,400854378.31438076,80170875.66287616,4.0085437831438074e-10,8.017087566287616e-11
0x19Ad3bB2dEDB212f3E9D4028D36648A480A9c9a7,2795851144413030400,559170228882606100,2.7958511444130303,0.559170228882606
0x19B33817D71F00b9028fb2A2d1379cb1CDAD9C24,400835850.31438076,80167170.06287615,4.0083585031438075e-10,8.016717006287614e-11
0x19BAa4cF8f4849f151205be2Aecdf6884be6B7A4,214995714832676980000,42999142966535400000,214.99571483267698,42.999142966535395
0x19f6fc8fFCEe145D6d57C785589Ad60Ea024a30a,313799485162894600000,62759897032578920000,313.7994851628946,62.75989703257892
0x1a146607f48D5B5e9c0b85914661A880eA4d290c,273945674526662400000,54789134905332480000,273.9456745266624,54.78913490533248
0x1A3f460a187918F68f514FfC032E284E99A838fc,400832546.31438076,80166509.26287615,4.0083254631438075e-10,8.016650926287615e-11
0x1a69adb7fB8B90B7Cf0DDa644eAEe7d0b4CD6242,2.5637102918695425e+22,5.127420583739085e+21,25637.102918695426,5127.420583739085
0x1a6a03B245af2c8e0351738A2b84121395D1Fc54,374549630262615700000,74909926052523130000,374.54963026261566,74.90992605252313
0x1A91FC94445b6C4b2Af47F59969DF8Fab9739E00,80027252578801160000,16005450515760230000,80.02725257880115,16.00545051576023
0x1ABCE40a953523Fd4cE39773F2Cf381d98233B49,400837381.31438076,80167476.26287615,4.008373813143808e-10,8.016747626287615e-11
0x1abdB199c6B06a656B1f17f634d256f3Ae9f0903,189031867704740600,37806373540948120,0.18903186770474062,0.03780637354094812
0x1Adce4F2A244AeA2a9b03f8387fC7a67BA0bfEdB,400824600.31438076,80164920.06287615,4.008246003143808e-10,8.016492006287615e-11
0x1aDcF07389b1F6605C44a7683c50A5243829A92C,1.090912874421505e+21,218182574884300980000,1090.912874421505,218.18257488430098
0x1aF5a9342015068A54c1FB28b46738E3804FCC98,105408254000882710000,21081650800176540000,105.4082540008827,21.081650800176543
0x1AF7BFCa0B1E220Fd11d89C27AdEB97807414E07,168499388794108300000,33699877758821663000,168.4993887941083,33.699877758821664
0x1AfFA13a4FFA5e54FC4c28BA4407e139072fC9Ef,5897177677933591000,1179435535586718200,5.89717767793359,1.179435535586718
0x1B1879FAB713a612Adedf8BfB8C6D0166caE4863,400853651.31438076,80170730.26287615,4.008536513143808e-10,8.017073026287615e-11
0x1B1d023696015E40be026e1Fab12A9d64f4bc1b3,1083625129309702700,216725025861940540,1.0836251293097026,0.21672502586194053
0x1b21c12e5f5884dD0D446636955bDf50256ec034,865387096090927800000,173077419218185550000,865.3870960909278,173.07741921818555
0x1B27ff265726D0228e71160B6CDC1487D72280b1,231192762959039600000,46238552591807920000,231.19276295903958,46.238552591807924
0x1B2A248FADA884Ae10BBf72850c0B083aDbA2099,8026353271665617000,1605270654333123300,8.026353271665617,1.6052706543331234
0x1b3A7430A6777f392EEd73aA1D3d8363f49760dD,3802424850803632000,760484970160726400,3.8024248508036322,0.7604849701607264
0x1B5645D728321f5cFF9af7eDF40D44e7D9fEDb10,51554126855125.5,10310825371025.1,0.0000515541268551255,0.0000103108253710251
0x1B8106992A93f3573DA18Fdc69BEeCA7b3A2B109,2.0874101855627955e+21,417482037112559100000,2087.4101855627955,417.4820371125591
0x1b925529b9114Dc505d3E103641285796Dad8991,124754907221819980,24950981444363996,0.12475490722181998,0.024950981444363998
0x1ba3f72b399AcB4340179abEd5d4967Cf020Ce87,400847126.31438076,80169425.26287615,4.0084712631438077e-10,8.016942526287615e-11
0x1bc64E3FEC449729bbeDcB33C5D5FbE734c260Ae,367442774246181200000,73488554849236240000,367.44277424618116,73.48855484923624
0x1bD016D08f687930CF5F45b33EDb59b1294C1A6c,632108261731798000000,126421652346359600000,632.1082617317979,126.4216523463596
0x1Be1B793c0f4ABbF3Dd146C1F77190567cD2dB64,400824840.31438076,80164968.06287615,4.0082484031438077e-10,8.016496806287615e-11
0x1c452cC2b58A4Fce2b0d60737D2B8E318a2b581c,475233368880601500,95046673776120290,0.47523336888060147,0.09504667377612029
0x1c458516715DA4F076C16e6b4a325Fa3Aa2456eD,8.534648388162105e+21,1.706929677632421e+21,8534.648388162104,1706.9296776324209
0x1c594EC71dC92fC4dC81961ef4803cBbCA281998,400818275.31438076,80163655.06287615,4.008182753143808e-10,8.016365506287615e-11
0x1C61CE924594Fd1efc2b6DAFd8fF9BbF98A00961,8124061768602831000,1624812353720566300,8.12406176860283,1.6248123537205663
0x1c6EC64a1F2dD882231bA85f78530278B6dA712b,78125420471429140000,15625084094285828000,78.12542047142914,15.625084094285828
0x1c96f058A059bC6967041127C760880C6E76c147,400845276.31438076,80169055.26287615,4.0084527631438075e-10,8.016905526287615e-11
0x1CE74fCC93F275D7aD0296213dE319D8Ba10d21f,3154561131969866,630912226393973.2,0.003154561131969866,0.0006309122263939733
0x1Cf126F60040Dae10b8108669900beC1e7455044,12873284619922.02,2574656923984.404,0.00001287328461992202,0.0000025746569239844037
0x1cfca5Ee03331A04dD0215aF583Ec3b865001948,163662990097015700000,32732598019403140000,163.6629900970157,32.73259801940314
0x1d3E06fB8A4e2A1072CC5998C6C32A3FC09fa155,210477620211273250,42095524042254650,0.21047762021127325,0.042095524042254646
0x1D473c1929E677d517F11d9Da2775884Ef9a5054,23177007937583387000,4635401587516677000,23.177007937583387,4.635401587516677
0x1d60969b82491488a1EA9fB377783549425f6f97,640216021351740900000,128043204270348170000,640.2160213517409,128.04320427034818
0x1D636c15950FdbD77079a6DA669E130481ba862f,400841168.31438076,80168233.66287616,4.008411683143808e-10,8.016823366287616e-11
0x1D6A6eB51DFeC5b020Dc2befFaEed3Fc3E5950bD,400854782.31438076,80170956.46287616,4.0085478231438074e-10,8.017095646287616e-11
0x1D8255A8818Bd601eaad153C939F5d2a09e71BA4,212407066361004700,42481413272200940,0.2124070663610047,0.042481413272200945
0x1D90A311499e705d2B0F46f33C496275Ba0d4386,23767466519599420000,4753493303919884000,23.76746651959942,4.753493303919885
0x1Da5265527980322BD98Ca7e6bE3F9EbE3a9e743,666081748135499700000,133216349627099940000,666.0817481354997,133.21634962709993
0x1Dbe8f782B6F0CC52021d737BD59B47a25704D40,50947579404606240000,10189515880921248000,50.947579404606245,10.189515880921247
0x1E0a435FBFBe23dC4c5B41108BC9bE295872160B,400847770.31438076,80169554.06287615,4.0084777031438075e-10,8.016955406287615e-11
0x1E0C2A5DF532E1A792378AcF6AA5d2315FAc3780,400854459.31438076,80170891.86287615,4.008544593143808e-10,8.017089186287614e-11
0x1E457B798f33894a1Fb7d5e3Ff8547113b430168,400850746.31438076,80170149.26287615,4.0085074631438077e-10,8.017014926287616e-11
0x1E68B6c1171F831c318aD9223041Fd27fC20c4d6,9920063860561019000,1984012772112203800,9.920063860561019,1.9840127721122038
0x1E6ac7ef902913c3546813eA3EE06Eed36C356D9,93704602484830040000,18740920496966010000,93.70460248483005,18.74092049696601
0x1E88CcC0b21645cAcB3994C1D11aff29C08Fb62B,87534563036130000000,17506912607226000000,87.53456303613,17.506912607226
0x1e8b74f3e330C88FFdB5C093649C930102BCEccE,1048715383665950200,209743076733190050,1.0487153836659502,0.20974307673319004
0x1e913f51Ec001a866A571e47108f26661Fbc6752,249588544538201020,49917708907640210,0.24958854453820103,0.04991770890764021
0x1e9aB8887340034E75185CA7b2513B5815aa6521,400826603.31438076,80165320.66287616,4.008266033143808e-10,8.016532066287616e-11
0x1eca8B6AF905976D1692074e9FCD3c01aE929365,210560134087806750,42112026817561350,0.21056013408780674,0.04211202681756135
0x1Effaf1573Be53145e33527275162636565BB8A5,212575070859553500,42515014171910700,0.21257507085955352,0.042515014171910705
0x1f3c264Bb79FeA33b8f638bD9435ECfb6797fC88,204146825163593300000,40829365032718655000,204.1468251635933,40.829365032718655
0x1f4e38CDb7AcFe2E91c6d43AF4575Fc65AFC538A,400832788.31438076,80166557.66287616,4.008327883143808e-10,8.016655766287615e-11
0x1F5060D7aefece2b062C4854073b1829d2d2B3C5,255056479299184580,51011295859836910,0.25505647929918457,0.051011295859836915
0x1F571f8726a3069478920883704Afb4F0f755Ad8,656311286181735700000,131262257236347140000,656.3112861817357,131.26225723634715
0x1F664c2Bf4bBEa60Dc0EB67d6832ad7FA2554D95,400832063.31438076,80166412.66287616,4.0083206331438075e-10,8.016641266287615e-11
0x1f6a97BEbeA2cCcDbFcC4C6201658fE37F300Ea3,485953567453257660,97190713490651540,0.4859535674532577,0.09719071349065153
0x1f8dd194700BD78188F0977294eDbaaD929D5e1D,509189921089885600000,101837984217977110000,509.18992108988556,101.83798421797711
0x1Fa0A399C7f818aD2E412f20439aCeaCEAB61cf2,400841651.31438076,80168330.26287615,4.008416513143808e-10,8.016833026287615e-11
0x1FC0218c88ABcE669273D29953f0EfaC0aA241e5,4383028118334563300,876605623666912600,4.383028118334563,0.8766056236669126
0x1Fd3ce7b87dA89E7c36B345912d3b2871Fcbb3af,439282923496824900000,87856584699364980000,439.2829234968249,87.85658469936499
0x1fF1a3F746D5BdBff47c487aC8dd32FA44dE52ea,282419146365047650,56483829273009530,0.28241914636504767,0.05648382927300953
0x204EA4290C0044f3c40A15cf213D3A94d119Cb57,430612400307782500,86122480061556510,0.43061240030778253,0.08612248006155651
0x2056e44F34d9F4E64b0DeC2c204388bDc991B6D5,640257111349845400000,128051422269969090000,640.2571113498454,128.0514222699691
0x205ABAcb5C984E760f97b77D09D48C376B06b034,25119419852227870000,5023883970445574000,25.11941985222787,5.023883970445574
0x206809C3F049ad1c2Ba14F4Ece2Cfa155999be3c,400825161.31438076,80165032.26287615,4.008251613143808e-10,8.016503226287616e-11
0x206Ce29eDD7d1687CB354F4E9EdEF21B85143d15,212641452358702820,42528290471740560,0.21264145235870283,0.04252829047174056
0x209960a57889A24CdDF824cf94638eA9FdA8b70F,3587002161580675600,717400432316135200,3.5870021615806755,0.7174004323161352
0x20A553099e4B97D01208e57009FA9F675Ffb5486,30426672209627316000,6085334441925463000,30.426672209627316,6.085334441925463
0x20F1AAeB46009c9AF8416D038AF79811d7900Fa6,247951564889192700,49590312977838540,0.2479515648891927,0.049590312977838544
0x211a15265E56A5E91E6589Db5501af6D55F8Ee5d,400842376.31438076,80168475.26287615,4.0084237631438076e-10,8.016847526287615e-11
0x212AE9d525bd7712B30f2b269FD398cbE29Ab75a,400832546.31438076,80166509.26287615,4.0083254631438075e-10,8.016650926287615e-11
0x214aB27B40a7E5e301d0e508c6BB5E11c6E4D009,11651354693597880000,2330270938719576000,11.651354693597881,2.330270938719576
0x216168e9b43E4f6B2593B07d836a1341F8aeb4a1,13992174460715426000,2798434892143085000,13.992174460715425,2.798434892143085
0x21E76a0Fe833ec5bFefbfAf9Ddb9c23439818a8c,95884304099318300000,19176860819863660000,95.8843040993183,19.17686081986366
0x21F0D0FD6153F0F47d44b4224F5b52B14c27F6AB,639441781832693700000,127888356366538740000,639.4417818326937,127.88835636653873
0x21FF178B5598600aC62EDd893361BbEe45f11178,402696706150643460,80539341230128690,0.40269670615064346,0.0805393412301287
0x220662E2D991429793D7680eD814F40d116F0F02,25904229471675844,5180845894335169,0.025904229471675845,0.005180845894335169
0x220695Cf07E5761a05278E68Cc4C6B7459f85971,76248760862785010000,15249752172557003000,76.248760862785,15.249752172557002
0x221897024250d217e02Db0E4E5D17afB63291327,400854459.31438076,80170891.86287615,4.008544593143808e-10,8.017089186287614e-11
0x221f53a9fb8f0BCf8537A77a3A930c421fA8104a,400854459.31438076,80170891.86287615,4.008544593143808e-10,8.017089186287614e-11
0x222231a758f4a95a9fe81f39A69642897a872315,400833029.31438076,80166605.86287615,4.0083302931438076e-10,8.016660586287615e-11
0x226269d66BD6c979a8884758CCC8A80512068cdf,400842456.31438076,80168491.26287615,4.0084245631438075e-10,8.016849126287616e-11
0x226e4Ae1CEdB2A0d4Df27C47d90676C134ea30dB,400755201.31438076,80151040.26287615,4.007552013143808e-10,8.015104026287616e-11
0x227A665507fE60d48B5d3A78140991C67d8fe616,400839073.31438076,80167814.66287616,4.0083907331438075e-10,8.016781466287616e-11
0x22a6208e0Ae3495383bc1bA1B9A3f938D3408A19,250618739661553660,50123747932310740,0.2506187396615537,0.05012374793231074
0x22D4644C05866204c0D6Cd239a136006fa7660a0,400847448.31438076,80169489.66287616,4.008474483143808e-10,8.016948966287617e-11
0x2305dA73ed549A879225184141741c2B63fb7A96,8670989226597389000,1734197845319477800,8.670989226597388,1.7341978453194777
0x23265a447778f0e7B0D2026321e2E4aA6133EE99,68460819779246650000,13692163955849330000,68.46081977924665,13.692163955849331
0x2328088E6728Cb74b26C099AF59C32aaC16E191b,3999946154621800400,799989230924360100,3.9999461546218003,0.79998923092436
0x23281957375a95B68197a4479049c8b8437Eab8C,400851390.31438076,80170278.06287615,4.0085139031438075e-10,8.017027806287616e-11
0x2329620D0164e4d872fdB34CF6Ac78cFF3085566,28318825006165450000,5663765001233091000,28.31882500616545,5.663765001233091
0x23419Cb19Af5Df95b0C9C9AD94dC818da32e8352,68440358047705240000,13688071609541048000,68.44035804770525,13.688071609541048
0x23447267c497162be9B4Cf3658E65f54Cda0d1cA,95667402821201040000,19133480564240208000,95.66740282120104,19.13348056424021
0x2366E6dBaF3DaBaFd02fb422D33F07440aF9E41C,210451988843210400,42090397768642080,0.2104519888432104,0.04209039776864208
0x23B793E268835869D53b40947EcDcE0780fCB712,400833916.31438076,80166783.26287615,4.0083391631438076e-10,8.016678326287615e-11
0x23e830112D24E383C2CF35BfbB110c0913C7c25D,85545593218791640000,17109118643758328000,85.54559321879164,17.10911864375833
0x23EE0f87C281Bca6899EDbB8975540E3F06F6Ed8,1792645150539569200,358529030107913860,1.792645150539569,0.35852903010791387
0x240DF0da944c11428eb9F8aD197cC211fD8D82eF,3685629458407829000,737125891681565800,3.685629458407829,0.7371258916815658
0x241d26F6D0682C39eA6986Dd556d94a9e54b87A0,830187536980322200,166037507396064450,0.8301875369803222,0.16603750739606446
